"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"40115","MED ","CBG-790 ","59","1","12","Research","C ","","Y ","TBA ","TBA ","","32","","Neman-Ebrahim, Josh ","OFFICE ","32","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Open only to doctoral students. Graded CR/NC. ","Keck School of Medicine","CBG","20222"
"40120","MED ","CBG-794A","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","Neman-Ebrahim, Josh ","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20222"
"40121","MED ","CBG-794B","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","Neman-Ebrahim, Josh ","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20222"
"40122","MED ","CBG-794C","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","Neman-Ebrahim, Josh ","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20222"
"40123","MED ","CBG-794D","59","2","2","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","Neman-Ebrahim, Josh ","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20222"
"40124","MED ","CBG-794Z","59","0","0","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","0","","Neman-Ebrahim, Josh ","OFFICE ","0","Credit on acceptance of dissertation. Graded IP/CR/NC. Open only to doctoral students.","Keck School of Medicine","CBG","20222"
"22302","DENT","CBY-585","58","3","3","Systematic Research Writing","C","","Y","TBA","TBA","","8","","Schneir, Michael, Lewis","OFFICE","8","Enhancement of critical research thinking by fulfillinganticipated conceptual components of the journal article; perfection of writing skills by correcting inter- and intrasentence flaws.","Ostrow School of Dentistry","CBY","20222"
"22304","DENT","CBY-590 ","59","1","12","Directed Research ","C ","","Y ","TBA ","TBA ","","8","","Kar, Kian ","OFFICE ","8"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22308","DENT","CBY-671","59","2","2","Epistemology and Ethos of Bioscience","C","","Y","TBA","TBA","","0","","Chen, Jianfu","OFFICE","0","Classical and contemporary thought on knowledge acquisition, truth, and method as applied to bioscience; characteristic spirit, beliefs, and moral assumptions of bioscientists in modern history.","Ostrow School of Dentistry","CBY","20222"
"22310","DENT","CBY-790 ","59","1","12","Research","C ","","Y ","TBA ","TBA ","","16","","Chen, Jianfu","OFFICE ","16"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22311","DENT","CBY-794A","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Chen, Jianfu","OFFICE","1","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22312","DENT","CBY-794B","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Chen, Jianfu","OFFICE","1","Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22313","DENT","CBY-794C","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Chen, Jianfu","OFFICE","1","Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22314","DENT","CBY-794D","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Chen, Jianfu","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"22315","DENT","CBY-794Z","59","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","4","","Chen, Jianfu","OFFICE","4","Credit on acceptance of Dissertation. Graded CR/NC.","Ostrow School of Dentistry","CBY","20222"
"29621","ENGR","CE-501","901","4","4","Construction Practices","C ","","Y ","17:00","21:10","MW","8","","Koffman, Henry, M.","RTH115 ","8","Systems, processes, and constraints governing the initiation, direction, engineering, and delivery of major construction projects. Professional construction management, responsibilities, and practice.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29623","ENGR","CE-501","909","4","4","Construction Practices","C ","","Y ","17:00","21:10","MW","15","A ","Koffman, Henry, M.","DEN@Viterbi","15","Systems, processes, and constraints governing the initiation, direction, engineering, and delivery of major construction projects. Professional construction management, responsibilities, and practice.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29604","ENGR","CE-529","942","4","4","Finite Element Analysis ","C ","","Y ","18:00","21:20","TH","5","A ","Niazy, Abdel-Salam","DEN@Viterbi","5","Basic concepts; variational methods; isoparametric formulation; plane stress; plane strain; axisymmetric structures; plates and shells; structural dynamics; stability and buckling; computer applications; nonlinear analysis. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29603","ENGR","CE-529","905","4","4","Finite Element Analysis ","C ","","Y ","18:00","21:20","TH","4","","Niazy, Abdel-Salam","OHE120 ","4","Basic concepts; variational methods; isoparametric formulation; plane stress; plane strain; axisymmetric structures; plates and shells; structural dynamics; stability and buckling; computer applications; nonlinear analysis. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29606","ENGR","CE-529","942","0","0","Finite Element Analysis ","L ","","Y ","TBA ","TBA ","","5","A ","","DEN@Viterbi","5","Basic concepts; variational methods; isoparametric formulation; plane stress; plane strain; axisymmetric structures; plates and shells; structural dynamics; stability and buckling; computer applications; nonlinear analysis. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29605","ENGR","CE-529","905","0","0","Finite Element Analysis ","L ","","Y ","TBA ","TBA ","","4","",""," ","4","Basic concepts; variational methods; isoparametric formulation; plane stress; plane strain; axisymmetric structures; plates and shells; structural dynamics; stability and buckling; computer applications; nonlinear analysis. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29607","ENGR","CE-589","237","4","4","Port Engineering: Planning and Operational Analysis ","C ","","Y ","9:00","17:00","UFS ","12","","Le-Griffin, Hanh","GFS201 ","12","Marine port/terminal and landside logistics systems and support facilities. Planning, design, operational efficiency and advanced technologies. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29610","ENGR","CE-590","908","1","10","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","De Barros, Felipe ","OFFICE ","0"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29620","ENGR","CE-790","908","1","10","Research","C ","","Y ","TBA ","TBA ","","0","","De Barros, Felipe ","OFFICE ","0","Research leading to the Doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC. ","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29630","ENGR","CE-794A","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","De Barros, Felipe","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29640","ENGR","CE-794B","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","De Barros, Felipe","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29650","ENGR","CE-794C","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","De Barros, Felipe","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29660","ENGR","CE-794D","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","De Barros, Felipe","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29670","ENGR","CE-794Z","908","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","De Barros, Felipe","OFFICE","1","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CE","20222"
"29400","ENGR","CHE-490","59","2","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Hodge, Andrea, Maria","OFFICE ","0"," Individual research and readings. Not available for graduate credit. ","Andrew and Erna Viterbi School of Engineering","","20222"
"29410","ENGR","CHE-590","908","1","12","Directed Research","C","","Y","TBA","TBA","","3","","Hodge, Andrea, Maria","OFFICE","3","Research leading to the Master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","","20222"
"29412","ENGR","CHE-594A","908","2","2","Master's Thesis","C","","Y","TBA","TBA","","1","","","OFFICE","1","Credit on acceptance of Thesis. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29414","ENGR","CHE-594B","908","2","2","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on accceptance of Thesis. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29416","ENGR","CHE-594Z","908","0","0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29420","ENGR","CHE-690","908","1","4","Directed Research ","C ","","N ","TBA ","TBA ","","0","",""," ","0","Laboratory study of specific problems by candidates for the degree Engineer in Chemical Engineering. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","","20222"
"29430","ENGR","CHE-790","908","1","12","Research","C ","","Y ","TBA ","TBA ","","7","","Hodge, Andrea, Maria","OFFICE ","7","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC. ","Andrew and Erna Viterbi School of Engineering","","20222"
"29432","ENGR","CHE-794A","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","","OFFICE","1","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29434","ENGR","CHE-794B","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29436","ENGR","CHE-794C","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","","OFFICE","1","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29438","ENGR","CHE-794D","908","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"29440","ENGR","CHE-794Z","908","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","CHE","20222"
"17205","LAS ","CHEM-105A ","110","4","4","General Chemistry ","C ","A ","Y ","9:00","11:30","MTWH","5","","Parr, Jessica, A. ","SGM101 ","5","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17209","LAS ","CHEM-105A ","110","0","0","General Chemistry ","L ","","Y ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17208","LAS ","CHEM-105A ","110","0","0","General Chemistry ","L ","","Y ","13:00","15:50","TWH ","5","","Skibo, Catherine","SGM136A/B","5","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17211","LAS ","CHEM-105A ","110","0","0","General Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17210","LAS ","CHEM-105A ","110","0","0","General Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17207","LAS ","CHEM-105A ","110","0","0","General Chemistry ","Q ","A ","Y ","12:00","12:50","M ","5","","","SGM101 ","5","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. Prerequisite to all more advanced courses in chemistry. Lecture, 3 hours; laboratory and discussion, 4 hours. Quiz, 1 hour. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17215","LAS ","CHEM-105B ","119","4","4","General Chemistry ","C ","","Y ","9:00","11:30","MTWH","12","","Bertolini, Thomas, Michael","SGM101 ","12","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17221","LAS ","CHEM-105B ","119","0","0","General Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17220","LAS ","CHEM-105B ","119","0","0","General Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17222","LAS ","CHEM-105B ","119","0","0","General Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Skibo, Catherine","SGM136A/B","0","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17219","LAS ","CHEM-105B ","119","0","0","General Chemistry ","L ","","Y ","13:00","15:50","TWH ","3","","Skibo, Catherine","SGM136A/B","3","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17218","LAS ","CHEM-105B ","119","0","0","General Chemistry ","L ","","Y ","13:00","15:50","TWH ","9","","Skibo, Catherine","SGM136A/B","9","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17217","LAS ","CHEM-105B ","119","0","0","General Chemistry ","Q ","","Y ","12:00","12:50","M ","12","","","SGM101 ","12","Fundamental principles and laws of chemistry; laboratory work emphasizes quantitative procedures. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17230","LASN","CHEM-290A","110","1","1","Special Laboratory","CL","","Y","TBA","TBA","","0","","","OFFICE","0","Laboratory component for CHEM 105a, 105b, 322a, or 322b for students with equivalent lecture credit from another institution. Prereq: Consent of department head.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17231","LASN","CHEM-290B","119","1","1","Special Laboratory","CL","","Y","TBA","TBA","","0","","","OFFICE","0","Laboratory component for CHEM 105a, 105b, 322a, or 322b forstudents with equivalent lecture credit from another institution.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17232","LASN","CHEM-290C","110","1","1","Special Laboratory","CL","","Y","TBA","TBA","","1","","Qin, Peter, Zhifeng","OFFICE","1","Laboratory component for CHEM 105a, 105b, 322a, or 322b forstudents with equivalent lecture credit from another institution.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17233","LASN","CHEM-290D","119","1","1","Special Laboratory","CL","","Y","TBA","TBA","","0","","","OFFICE","0","Laboratory component for CHEM 105a, 105b, 322a, or 322b forstudents with equivalent lecture credit from another institution.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17240","LAS","CHEM-322A","110","4","4","Organic Chemistry","C","","Y","9:00 10:15","11:30 12:45","TWHM","19","","Bertolini, Thomas, Michael","SAL101SAL101","19","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17243","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","D ","","Y ","12:00","12:50","TWH ","19","","","SAL101 ","19","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17247","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17245","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","L ","","Y ","13:00","15:50","TWH ","10","","Moore, Jennifer ","SGM207 ","10","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17244","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","L ","","Y ","13:00","15:50","TWH ","10","","Moore, Jennifer ","SGM207 ","10","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17246","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17248","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17242","LAS ","CHEM-322A ","110","0","0","Organic Chemistry ","Q ","","Y ","9:00","10:00","M ","19","","","SAL101 ","19","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17250","LAS","CHEM-322B","119","4","4","Organic Chemistry","C","","Y","9:00 10:15","11:30 12:45","TWHM","9","","Broyer, Rebecca, Megan","GFS101GFS101","9","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17253","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","D ","","Y ","12:00","12:50","TWH ","9","","","GFS101 ","9","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17255","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","L ","","Y ","13:00","15:50","TWH ","1","","Moore, Jennifer ","SGM207 ","1","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17257","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17256","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17258","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","L ","","N ","13:00","15:50","TWH ","0","","Moore, Jennifer ","SGM207 ","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17254","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","L ","","Y ","13:00","15:50","TWH ","8","","Moore, Jennifer ","SGM207 ","8","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17252","LAS ","CHEM-322B ","119","0","0","Organic Chemistry ","Q ","","Y ","9:00","10:00","M ","9","","","GFS101 ","9","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17260","LAS ","CHEM-490","59","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Qin, Peter, Zhifeng ","OFFICE ","0","Individual research and readings. Not available for graduate credit.","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17272","LASN","CHEM-594A","59","2","2","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17274","LASN","CHEM-594B","59","2","2","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17276","LASN","CHEM-594Z","59","0","0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17278","LAS ","CHEM-596","59","1","1","Internship for Curricular Practical Training","C ","","Y ","TBA ","TBA ","","5","","Qin, Peter, Zhifeng ","OFFICE ","5","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program. ","Dana and David Dornsife College of Letters, Arts and Sciences","CHEM","20222"
"17281","LASN","CHEM-790","119","1","1","Research","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17280","LASN","CHEM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","95","","Qin, Peter, Zhifeng ","OFFICE ","95"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17282","LASN","CHEM-794A","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","12","","Qin, Peter, Zhifeng","OFFICE","12","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17284","LASN","CHEM-794B","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","13","","Qin, Peter, Zhifeng","OFFICE","13","Credit on acceptance of Dissertation. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17286","LASN","CHEM-794C","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","6","","Qin, Peter, Zhifeng","OFFICE","6","Credit on acceptance of Dissertation. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17288","LASN","CHEM-794D","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","9","","Qin, Peter, Zhifeng","OFFICE","9","Credit on acceptance of Dissertation. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"17290","LASN","CHEM-794Z","59","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","43","","Qin, Peter, Zhifeng","OFFICE","43","Credit on acceptance of Dissertation. Graded CR/NC.","LAS - Natural Sciences & Mathematics","CHEM","20222"
"70125","BVC","CJ-500","988","2","2","Criminology","C","","Y","18:00","19:00","W","13","A","Lurie, StevenChen, Michael Montante, Christopher Perez, Nicolas","ONLINE","13","Key theories and frameworks used to explain crime and inform responses to crime.","Bovard College","CJ","20222"
"70131","BVC","CJ-505","981","2","2","Analysis of Criminal Justice Systems","C","","Y","18:00","19:00","T","11","A","Vellakkatel, Miji, JohnChen, Michael Montante, Christopher Perez, Nicolas","ONLINE","11","The criminal justice systems response to crime through a theoretical and interdisciplinary lens.","Bovard College","CJ","20222"
"70130","BVC","CJ-505","981","2","2","Analysis of Criminal Justice Systems","C","","Y","18:00","19:00","T","15","A","Abanise, Stephen Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","15","The criminal justice systems response to crime through a theoretical and interdisciplinary lens.","Bovard College","CJ","20222"
"70135","BVC","CJ-510","988","2","2","Criminal Justice Leadership","C","","Y","18:00","19:00","W","25","A","Mejia, JuanChen, Michael Montante, Christopher Perez, Nicolas","ONLINE","25","Theory and practice of traditional and contemporary approaches to leadership in the context of criminal justice.","Bovard College","CJ","20222"
"70143","BVC","CJ-515","981","2","2","Applied Research Methods for Criminal Justice","C","","Y","18:00","19:00","W","19","A","Kong, Mari Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","19","Fundamental research methods and design commonly used to answer questions related to criminal justice.","Bovard College","CJ","20222"
"70144","BVC","CJ-515","981","2","2","Applied Research Methods for Criminal Justice","C","","Y","18:00","19:00","W","21","A","Van Brakle, MischelleChen, Michael Montante, Christopher Perez, Nicolas","ONLINE","21","Fundamental research methods and design commonly used to answer questions related to criminal justice.","Bovard College","CJ","20222"
"70140","BVC","CJ-515","988","2","2","Applied Research Methods for Criminal Justice","C","","Y","18:00","19:00","H","23","A","Hummer, Donald Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","23","Fundamental research methods and design commonly used to answer questions related to criminal justice.","Bovard College","CJ","20222"
"70151","BVC","CJ-525","981","2","2","Ethical Decision-Making in Criminal Justice","C","","Y","18:00","19:00","H","23","A","Danko, Tiffany Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","23","Examination and analysis of how societal expectations for ethical behavior and regulatory oversight affect leaders and managers in criminal justice.","Bovard College","CJ","20222"
"70155","BVC","CJ-530","981","2","2","Organizational Change in Criminal Justice","C","","Y","18:00","19:00","W","23","A","Cortez, Joseph Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","23","Knowledge, skills, and tools necessary to lead organizational change within the context of criminal justice systems.","Bovard College","CJ","20222"
"70166","BVC","CJ-540","988","2","2","Criminal Justice Policy and Program Development","C","","Y","18:00","19:00","W","16","A","Chappell, Brandy, NChen, Michael Montante, Christopher Perez, Nicolas","ONLINE","16","In-depth analysis of all major stages of the criminal justice policymaking process.","Bovard College","CJ","20222"
"70167","BVC","CJ-540","988","2","2","Criminal Justice Policy and Program Development","C","","Y","18:00","19:00","W","20","A","Buchner, Brian Chen, Michael Montante, Christopher Perez, Nicolas","ONLINE","20","In-depth analysis of all major stages of the criminal justice policymaking process.","Bovard College","CJ","20222"
