"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"10191","LASH","ALI-275","1","2","2","Writing for Publication and Dissertations ","C ","","Y ","14:00","16:50","F ","8","A ","Polk, James ","ONLINE ","8","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","LAS- Humanities","ALI","20213"
"10193","LASH","ALI-275","1","2","2","Writing for Publication and Dissertations ","C ","","Y ","16:00","17:20","TH","7","","Murphy, Mary Ann","VHE210 ","7","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","LAS- Humanities","ALI","20213"
"28701","ENGR","AME-101","1","3","3","Introduction to Mechanical Engineering and Graphics","C","A","Y","9:30","10:50","TH","35","","Ronney, Paul, David","GFS101","35","Gateway to the bachelor of science degree in mechanicalengineering.Introduction to mechanical engineering disciplines and practice; graphical communication and layout of machine parts; introduction to computer-aided drafting and drawing.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28700","ENGR","AME-101","1","3","3","Introduction to Mechanical Engineering and Graphics","C","A","Y","8:00","9:20","TH","34","","Ronney, Paul, David","GFS101","34","Gateway to the bachelor of science degree in mechanicalengineering.Introduction to mechanical engineering disciplines and practice; graphical communication and layout of machine parts; introduction to computer-aided drafting and drawing.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28703","ENGR","AME-101","1","0","0","Introduction to Mechanical Engineering and Graphics","L","A","Y","12:30","13:50","T","24","","Ronney, Paul, David","SAL127","24","Gateway to the bachelor of science degree in mechanicalengineering.Introduction to mechanical engineering disciplines and practice; graphical communication and layout of machine parts; introduction to computer-aided drafting and drawing.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28702","ENGR","AME-101","1","0","0","Introduction to Mechanical Engineering and Graphics","L","A","Y","12:30","13:50","T","19","","Ronney, Paul, David","SAL109","19","Gateway to the bachelor of science degree in mechanicalengineering.Introduction to mechanical engineering disciplines and practice; graphical communication and layout of machine parts; introduction to computer-aided drafting and drawing.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28704","ENGR","AME-101","1","0","0","Introduction to Mechanical Engineering and Graphics","L","A","Y","12:30","13:50","H","26","","Ronney, Paul, David","SAL127","26","Gateway to the bachelor of science degree in mechanicalengineering.Introduction to mechanical engineering disciplines and practice; graphical communication and layout of machine parts; introduction to computer-aided drafting and drawing.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28706","ENGR","AME-105","1","4","4","Introduction to Aerospace Engineering ","C ","B ","Y ","9:30","10:50","TH","29","","Spedding, Geoffrey","VHE206 ","29","Gateway to the Aerospace Engineering major. Introduction to flight vehicle performance and propulsion. Elements of the physics of gases. Laboratory: computers and graphics; model rocket and glider test flights.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28707","ENGR","AME-105","1","0","0","Introduction to Aerospace Engineering ","L ","B ","Y ","14:00","16:50","H ","15","","Spedding, Geoffrey","SAL127 ","15","Gateway to the Aerospace Engineering major. Introduction to flight vehicle performance and propulsion. Elements of the physics of gases. Laboratory: computers and graphics; model rocket and glider test flights.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28708","ENGR","AME-105","1","0","0","Introduction to Aerospace Engineering ","L ","B ","Y ","14:00","16:50","M ","14","","Spedding, Geoffrey","SAL109 ","14","Gateway to the Aerospace Engineering major. Introduction to flight vehicle performance and propulsion. Elements of the physics of gases. Laboratory: computers and graphics; model rocket and glider test flights.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28709","ENGR","AME-201","1","3","3","Statics ","C ","","Y ","15:30","16:50","MW","63","","Nguyen, Quan, T ","SOS B46","63","Analysis of forces acting on particles and rigid bodies in static equilibrium; equivalent systems of forces; friction; centroids and moments of inertia; introduction to energy methods.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28752","ENGR","AME-201","1","3","3","Statics ","C ","","Y ","11:00","12:20","TH","46","","Potnuru, Akshay ","CPA150 ","46","Analysis of forces acting on particles and rigid bodies in static equilibrium; equivalent systems of forces; friction; centroids and moments of inertia; introduction to energy methods.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28717","ENGR","AME-201","1","3","3","Statics ","C ","","Y ","12:30","13:50","TH","40","","Safadi, Oussama ","GFS116 ","40","Analysis of forces acting on particles and rigid bodies in static equilibrium; equivalent systems of forces; friction; centroids and moments of inertia; introduction to energy methods.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28716","ENGR","AME-201","1","3","3","Statics ","C ","","N ","11:00","12:20","TH","0","",""," ","0","Analysis of forces acting on particles and rigid bodies in static equilibrium; equivalent systems of forces; friction; centroids and moments of inertia; introduction to energy methods.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28719","ENGR","AME-204","1","3","3","Strength of Materials","C","","Y","14:00","15:20","MW","35","","Safadi, Oussama","ZHS163","35","Stress, strain and deflection of mechanical elements due totension, shear, bending, or torsion; combined loads; energy methods, statically indeterminate structures; strength-based design.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28718","ENGR","AME-204","1","3","3","Strength of Materials","C","","N","12:30","13:50","TH","0","","","","0","Stress, strain and deflection of mechanical elements due totension, shear, bending, or torsion; combined loads; energy methods, statically indeterminate structures; strength-based design.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28726","ENGR","AME-301","1","3","3","Dynamics","C ","A ","Y ","9:00","9:50","MWF ","78","","Shiflett, Geoffrey","SOS B2 ","78","2-D and 3-D kinematics and dynamics of particles and rigid bodies; systems of particles and rigid bodies; coupled rigid bodies; introduction to vibrations. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28725","ENGR","AME-301","1","3","3","Dynamics","C ","A ","N ","8:00","8:50","MWF ","0","","Shiflett, Geoffrey","OFFICE ","0","2-D and 3-D kinematics and dynamics of particles and rigid bodies; systems of particles and rigid bodies; coupled rigid bodies; introduction to vibrations. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28849","ENGR","AME-301","1","3","3","Dynamics","C ","","N ","9:00","9:50","MWF ","0","","Shiflett, Geoffrey","OFFICE ","0","2-D and 3-D kinematics and dynamics of particles and rigid bodies; systems of particles and rigid bodies; coupled rigid bodies; introduction to vibrations. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28727","ENGR","AME-301","1","0","0","Dynamics","D ","A ","Y ","17:00","17:50","H ","78","","Shiflett, Geoffrey","GFS106 ","78","2-D and 3-D kinematics and dynamics of particles and rigid bodies; systems of particles and rigid bodies; coupled rigid bodies; introduction to vibrations. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28729","ENGR","AME-302","1","3","3","Dynamic Systems ","C ","A ","Y ","10:00","11:50","MW","55","","Abramova, Inna","GFS116 ","55","Modeling of lumped parameter elements and systems; free and forced response of first and second order systems; design oriented approach to dynamic systems. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28728","ENGR","AME-302","1","3","3","Dynamic Systems ","C ","A ","Y ","12:00","13:20","MW","22","","Abramova, Inna","GFS116 ","22","Modeling of lumped parameter elements and systems; free and forced response of first and second order systems; design oriented approach to dynamic systems. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28731","ENGR","AME-302","1","0","0","Dynamic Systems ","D ","A ","Y ","10:00","11:50","F ","77","","Abramova, Inna","SLH100 ","77","Modeling of lumped parameter elements and systems; free and forced response of first and second order systems; design oriented approach to dynamic systems. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28730","ENGR","AME-305","1","3","3","Mechanical Design","C","","Y","14:00","15:20","TH","49","","Safadi, Oussama","ZHS163","49","Design and analysis of mechanical elements including shafts, bearings, springs, screws, belts, and gears; strength, fatigue, and deflection considerations in machine design.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28733","ENGR","AME-308","1","3","3","Computer-Aided Analyses for Aero-Mechanical Design","C ","","Y ","9:00","11:50","T ","29","","Jin, Bo, Cheng","SAL109 ","29","Introduction to the finite element method; practical application of computer analysis tools for structural analysis and design. Prerequisite: AME 204. Corequisite: AME 301.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28734","ENGR","AME-308","1","3","3","Computer-Aided Analyses for Aero-Mechanical Design","C ","","Y ","14:00","16:50","T ","35","","Jin, Bo, Cheng","SAL127 ","35","Introduction to the finite element method; practical application of computer analysis tools for structural analysis and design. Prerequisite: AME 204. Corequisite: AME 301.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28732","ENGR","AME-308","1","3","3","Computer-Aided Analyses for Aero-Mechanical Design","C ","","Y ","11:00","13:50","M ","30","","Jin, Bo, Cheng","SAL127 ","30","Introduction to the finite element method; practical application of computer analysis tools for structural analysis and design. Prerequisite: AME 204. Corequisite: AME 301.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28737","ENGR","AME-309","1","4","4","Dynamics of Fluids","C ","","N ","12:00","13:50","TH","0","",""," ","0","Fluid statics; conservation of mass, momentum, and energy in integral and differential form; applications. Laminar and turbulent pipe flow; compressible flow; potential flow over bodies.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28736","ENGR","AME-309","1","4","4","Dynamics of Fluids","C ","","Y ","12:00","13:50","MW","58","","Bermejo-Moreno, Ivan","SLH100 ","58","Fluid statics; conservation of mass, momentum, and energy in integral and differential form; applications. Laminar and turbulent pipe flow; compressible flow; potential flow over bodies.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28739","ENGR","AME-310","1","3","3","Engineering Thermodynamics I","C ","A ","Y ","17:00","18:20","TH","66","","Penkova, Anita, Nikolova","SLH102 ","66","Fundamental laws of thermodynamics applied to actual and perfect gases and vapors; energy concepts, processes, and applications.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28738","ENGR","AME-310","1","3","3","Engineering Thermodynamics I","C ","A ","Y ","9:30","10:50","TH","58","","Penkova, Anita, Nikolova","WPH B27","58","Fundamental laws of thermodynamics applied to actual and perfect gases and vapors; energy concepts, processes, and applications.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28740","ENGR","AME-310","1","0","0","Engineering Thermodynamics I","D ","A ","Y ","17:00","17:50","W ","124","","","GFS106 ","124","Fundamental laws of thermodynamics applied to actual and perfect gases and vapors; energy concepts, processes, and applications.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28735","ENGR","AME-331","1","3","3","Heat Transfer ","C ","","Y ","13:00","15:50","F ","45","","King, Leslie","GFS116 ","45","General principles underlying heat transfer by conduction, convection, and radiation; steady and transient conditions; heat exchangers. Prerequisite: AME-310. Co-requisite: AME-309 or CE-309. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28742","ENGR","AME-341A","1","3","3","Mechoptronics Laboratory I and II","C","G","Y","8:00","8:50","MWF","71","","Gilpin, Matthew, RyanLuhar, Mitul","SGM101","71","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28741","ENGR","AME-341A","1","3","3","Mechoptronics Laboratory I and II","C","G","Y","8:00","8:50","MWF","73","","Gilpin, Matthew, RyanLuhar, Mitul","SGM124","73","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28743","ENGR","AME-341A","1","0","0","Mechoptronics Laboratory I and II","L","G","Y","14:00","16:50","M","35","","Gilpin, Matthew, RyanLuhar, Mitul","BHE301","35","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28747","ENGR","AME-341A","1","0","0","Mechoptronics Laboratory I and II","L","G","Y","14:00","16:50","H","37","","Luhar, Mitul Gilpin, Matthew, Ryan","BHE301","37","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28746","ENGR","AME-341A","1","0","0","Mechoptronics Laboratory I and II","L","G","Y","14:00","16:50","W","37","","Luhar, Mitul Gilpin, Matthew, Ryan","BHE301","37","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28745","ENGR","AME-341A","1","0","0","Mechoptronics Laboratory I and II","L","G","Y","14:00","16:50","T","35","","Luhar, Mitul Gilpin, Matthew, Ryan","BHE301","35","A coordinated laboratory and lecture sequence on aeromechanical instrumentation and device control stressing the symbiotic integration of mechanical, optical and electronic components.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28754","ENGR","AME-404","1","3","3","Computational Solutions to Engineering Problems ","C ","","Y ","14:00","15:50","MW","79","","Sakai, Takahiro ","SAL101 ","79"," Mathematical aspects of the solutions to typical advanced mechanical engineering problems. Modeling, simulation, computational aspects, computer solutions, and computational tools. Recommended preparation: FORTRAN, MATLAB, and Maple ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28755","ENGR","AME-404","1","3","3","Computational Solutions to Engineering Problems ","C ","H ","Y ","9:30","10:50","MW","35","","Sakai, Takahiro ","OHE100C","35"," Mathematical aspects of the solutions to typical advanced mechanical engineering problems. Modeling, simulation, computational aspects, computer solutions, and computational tools. Recommended preparation: FORTRAN, MATLAB, and Maple ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29005","ENGR","AME-404","14","3","3","Computational Solutions to Engineering Problems ","C ","","Y ","9:30","10:50","MW","6","A ","Sakai, Takahiro ","DEN@Viterbi","6"," Mathematical aspects of the solutions to typical advanced mechanical engineering problems. Modeling, simulation, computational aspects, computer solutions, and computational tools. Recommended preparation: FORTRAN, MATLAB, and Maple ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28804","ENGR","AME-405","1","3","3","Functional Approach to Computational Methods","C ","","N ","16:00","17:50","TH","0","",""," ","0","Introduction to computational methods in engineering: learning to develop and implement numerical algorithms for solving a range of mathematics, physics, and engineering problems. Suitable for undergraduate students in aerospace, bio, civil and mechanical engineering.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28759","ENGR","AME-408","1","3","3","Computer-Aided Design of Mechanical Systems ","C ","A ","Y ","18:30","21:20","H ","22","","Boloury-Azad, Babak ","SAL127 ","22","Design of mechanical systems using advanced graphics techniques; computer-aided drafting, design optimization, elements of computer graphics, solids modeling; introduction to computer-aided manufacturing. Prerequisite: AME 204 or CE 225. Recommended preparation: AME 308. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28758","ENGR","AME-408","1","3","3","Computer-Aided Design of Mechanical Systems ","C ","A ","Y ","18:30","21:20","T ","30","","Boloury-Azad, Babak ","SAL127 ","30","Design of mechanical systems using advanced graphics techniques; computer-aided drafting, design optimization, elements of computer graphics, solids modeling; introduction to computer-aided manufacturing. Prerequisite: AME 204 or CE 225. Recommended preparation: AME 308. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28760","ENGR","AME-408","1","0","0","Computer-Aided Design of Mechanical Systems ","Q ","A ","Y ","7:30","9:50","W ","52","","Boloury-Azad, Babak "," ","52","Design of mechanical systems using advanced graphics techniques; computer-aided drafting, design optimization, elements of computer graphics, solids modeling; introduction to computer-aided manufacturing. Prerequisite: AME 204 or CE 225. Recommended preparation: AME 308. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28762","ENGR","AME-410","1","3","3","Engineering Design Theory and Methodology","C","","Y","18:30","21:10","W","53","","Humann, James","GFS101","53","Product planning and task clarification, voice of customers, quality function deployment, conceptual and embodiment design, axiomatic theory of design, product quality and manufacturability, design decision-making.Junior standing. Recommended preparation: AME 305","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28765","ENGR","AME-415","1","3","3","Turbine Design and Analysis ","C ","","Y ","17:00","19:40","H ","26","","Marcu, Bogdan ","GFS107 ","26","Physics of turbine operation; design and analysis for the development of turbine hardware for propulsion and power generation. Recommended Preparation: Familiarity with Matlab.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28772","ENGR","AME-430","1","3","3","Thermal Systems Design","C ","","Y ","19:00","21:40","M ","16","","Ibrahim, Zuhair ","RTH217 ","16","Design methodology for thermal systems; boilers, condensers, air conditioning, power generation, air pollution control, combustion and alternative fuels. Prerequisite: AME-331; Recommended preparation: AME-312.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29072","ENGR","AME-430","14","3","3","Thermal Systems Design","C ","","Y ","19:00","21:50","M ","0","A ","Ibrahim, Zuhair ","DEN@Viterbi","0","Design methodology for thermal systems; boilers, condensers, air conditioning, power generation, air pollution control, combustion and alternative fuels. Prerequisite: AME-331; Recommended preparation: AME-312.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28776","ENGR","AME-441A","1","3","3","Senior Projects Laboratory","C","H","Y","12:00","13:50","M","46","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","KDC240","46","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28774","ENGR","AME-441A","1","3","3","Senior Projects Laboratory","C","H","Y","12:00","13:50","M","52","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","HAR101","52","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28775","ENGR","AME-441A","1","3","3","Senior Projects Laboratory","C","H","Y","12:00","13:50","M","37","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","CPA101","37","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28711","ENGR","AME-441A","1","3","3","Senior Projects Laboratory","C","H","Y","12:00","13:50","M","40","","Radovich, Charles, Anthony Potnuru, Akshay Staelens, Yann, Daniel Antypas, Robert","THH210","40","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28713","ENGR","AME-441A","1","0","0","Senior Projects Laboratory","L","H","Y","9:00","10:50","H","44","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","BHE310","44","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28780","ENGR","AME-441A","1","0","0","Senior Projects Laboratory","L","H","Y","12:00","13:50","H","45","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","BHE310","45","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28778","ENGR","AME-441A","1","0","0","Senior Projects Laboratory","L","H","Y","10:00","11:50","W","43","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","BHE310","43","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28779","ENGR","AME-441A","1","0","0","Senior Projects Laboratory","L","H","Y","10:00","11:50","T","43","","Radovich, Charles, Anthony Staelens, Yann, Daniel Potnuru, Akshay Antypas, Robert","BHE310","43","Individual engineering projects designed and constructed to model and test a physical principle or system.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28822","ENGR","AME-451","1","3","3","Linear Control Systems I","C ","B ","N ","17:00","18:20","TH","0","",""," ","0","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28821","ENGR","AME-451","1","3","3","Linear Control Systems I","C ","A ","Y ","17:00","18:20","MW","73","","Flashner, Henryk","OHE122 ","73","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29021","ENGR","AME-451","14","3","3","Linear Control Systems I","C ","C ","Y ","17:00","18:20","MW","2","A ","Flashner, Henryk","DEN@Viterbi","2","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29022","ENGR","AME-451","14","0","0","Linear Control Systems I","D ","C ","Y ","11:00","11:50","F ","2","A ","Flashner, Henryk","DEN@Viterbi","2","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28824","ENGR","AME-451","1","0","0","Linear Control Systems I","D ","B ","N ","11:00","11:50","F ","0","",""," ","0","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28823","ENGR","AME-451","1","0","0","Linear Control Systems I","D ","A ","Y ","11:00","11:50","F ","73","","Flashner, Henryk","OHE132 ","73","Transform methods, block diagrams; transfer functions; stability; root-locus and frequency domain analysis and design; state space and multiloop systems. Prerequisites: AME 302 and MATH-245. (Duplicates credit in EE-482)","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28827","ENGR","AME-457","1","3","3","Engineering Fluid Dynamics","C","","N","18:40","21:20","H","0","","","OHE120","0","Laminar and turbulent boundary layer flow with and without heat transfer; boundary layer separation, stability, transition and control; introduction to compressible fluid flow.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29027","ENGR","AME-457","14","3","3","Engineering Fluid Dynamics","C","","N","18:40","21:20","H","0","A","","DEN@Viterbi","0","Laminar and turbulent boundary layer flow with and without heat transfer; boundary layer separation, stability, transition and control; introduction to compressible fluid flow.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28829","ENGR","AME-459","1","3","3","Flight Mechanics","C","","Y","16:00","18:50","H","15","","Shweyk, Kamal","GFS222","15","Applications of basic aerodynamics to aircraft and missileperformance, power and thrust, stability and control, compressibility effects.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28801","ENGR","AME-485","1","3","3","Aerospace Structures I","C ","","Y ","17:15","19:25","W ","28","","Goyal, Vinay","VHE206 ","28","Design, qualification, and workmanship verification of aerospace structures. Analysis for assessing buckling and crippling, welds, and analysis of connections and thin-walled structures.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28800","ENGR","AME-485","1","3","3","Aerospace Structures I","C ","","N ","16:30","18:50","T ","0","",""," ","0","Design, qualification, and workmanship verification of aerospace structures. Analysis for assessing buckling and crippling, welds, and analysis of connections and thin-walled structures.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28795","ENGR","AME-490","1","1","6","Directed Research ","C ","","Y ","TBA ","TBA ","","6","","Ronney, Paul, David ","OFFICE ","6"," Individual research and readings. Not available for graduate credit. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28799","ENGR","AME-491","1","1","1","Undergraduate Design Projects II","C","","N","18:00","20:20","T","0","","","","0","Analysis, design, fabrication, and evaluation of devices intendedfor entry in local and national design competitions.Intended for students with prior project experience.Upper division standing. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28796","ENGR","AME-491","1","1","1","Undergraduate Design Projects II","C","","Y","19:00","21:00","M","10","","Radovich, Charles, Anthony","BHE301","10","Analysis, design, fabrication, and evaluation of devices intendedfor entry in local and national design competitions.Intended for students with prior project experience.Upper division standing. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28798","ENGR","AME-491","1","1","1","Undergraduate Design Projects II","C","","Y","17:00","18:20","T","7","","Gilpin, Matthew, Ryan","BHE301","7","Analysis, design, fabrication, and evaluation of devices intendedfor entry in local and national design competitions.Intended for students with prior project experience.Upper division standing. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28797","ENGR","AME-491","1","1","1","Undergraduate Design Projects II","C","","Y","17:00","18:20","T","24","","Staelens, Yann, Daniel","KAP163","24","Analysis, design, fabrication, and evaluation of devices intendedfor entry in local and national design competitions.Intended for students with prior project experience.Upper division standing. Graded CR/NC.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28860","ENGR","AME-502","48","3","3","Modern Topics in Aerospace Design","C","","Y","13:00","14:50","F","6","","Kudva, Jayanth","GFS222","6","Current topics in Aerospace Engineering are addressed by a number of industry panelists. Students, under panelists' supervision and guidance, complete independent research reports and briefings. Recommended preparation: AME 261, AME 441, AME 481 or equivalents. Genuine interest in design of flight v ehicles. Open only to Senior, Master, and Doctoral students.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28861","ENGR","AME-503","48","3","3","Advanced Mechanical Design","C ","","N ","18:40","21:20","H ","0","",""," ","0","Specific problems and methods of analysis in mechanical systems design. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"29053","ENGR","AME-503","34","3","3","Advanced Mechanical Design","C ","","N ","18:40","21:20","H ","0","",""," ","0","Specific problems and methods of analysis in mechanical systems design. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28864","ENGR","AME-505","48","3","3","Engineering Information Modeling","C","","Y","18:40","21:20","T","28","","Jin, Yan","OHE122","28","Symbolic and object-oriented modeling, product and process modeling for design and manufacturing, information models for computer integrated and collaborative engineering, information modeling for life-cycle engineering.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28865","ENGR","AME-505","34","3","3","Engineering Information Modeling","C","","Y","18:40","21:20","T","8","A","Jin, Yan","DEN@Viterbi","8","Symbolic and object-oriented modeling, product and process modeling for design and manufacturing, information models for computer integrated and collaborative engineering, information modeling for life-cycle engineering.","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28805","ENGR","AME-506","34","4","4","Continuum Mechanics ","C ","","Y ","14:00","15:50","TH","5","A ","Plucinsky, Paul, Philip ","DEN@Viterbi","5","A unified mathematical description for modeling the mechanics and thermodynamics of continua, including topics like elasticity, inelastic material modeling and fluid behavior. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28802","ENGR","AME-506","48","4","4","Continuum Mechanics ","C ","","Y ","14:00","15:50","TH","13","","Plucinsky, Paul, Philip ","RTH109 ","13","A unified mathematical description for modeling the mechanics and thermodynamics of continua, including topics like elasticity, inelastic material modeling and fluid behavior. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28917","ENGR","AME-508","34","4","4","Machine Learning and Computational Physics","C ","","Y ","8:30","10:20","MW","2","A ","Oberai, Assad, A","DEN@Viterbi","2","Machine learning applications in computational physics and engineering; relationships between computational physics and ML algorithms; hybrid physics-informed ML prediction with tools for uncertainty quantification. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
"28916","ENGR","AME-508","48","4","4","Machine Learning and Computational Physics","C ","","Y ","8:30","10:20","MW","41","","Oberai, Assad, A","OHE132 ","41","Machine learning applications in computational physics and engineering; relationships between computational physics and ML algorithms; hybrid physics-informed ML prediction with tools for uncertainty quantification. ","Andrew and Erna Viterbi School of Engineering","AME","20213"
