"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"13400","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","12:00","13:50","W ","24","","Simental-Ramos, Aracely ","ZHS360 ","24","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13402","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","10:00","11:50","H ","25","","Tran, Nancy, Lan","KDC236 ","25","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13401","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","14:00","15:50","T ","25","","Spence, Rory","ZHS360 ","25","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13396","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","14:00","15:50","F ","23","","Yang, Chenyu","ZHS360 ","23","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13398","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","14:00","15:50","W ","17","","Tran, Nancy, Lan","VHE214 ","17","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13397","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","14:00","15:50","M ","24","","Spence, Rory","VHE214 ","24","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13399","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","12:00","13:50","F ","22","","Yang, Chenyu","VHE214 ","22","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13395","LAS ","BISC-421","1","0","0","Neurobiology","D ","","Y ","14:00","15:50","H ","23","","Simental-Ramos, Aracely ","ZHS360 ","23","Structure, function, and development of nervous systems; neural integration and mechanisms of behavior; organization and operation of brains. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13429","LAS ","BISC-428","195","4","4","The Biology of Health from a Global Perspective ","C ","","Y ","TBA ","TBA ","","27","","Cousineau, Michael, R.","OFF CAMPUS ","27","Prevention and surveillance of infectious and chronic diseases from a global public health and systems perspective. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13428","LAS ","BISC-428","88","4","4","The Biology of Health from a Global Perspective ","C ","","N ","TBA ","TBA ","","0","","","OFFICE ","0","Prevention and surveillance of infectious and chronic diseases from a global public health and systems perspective. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13438","LAS ","BISC-438","1","4","4","Nutritional Biochemistry","C ","","Y ","15:00","15:50","MWF ","26","","Jaggers, Grayson, K ","VHE206 ","26","Metabolism of carbohydrates, proteins, fats.Biochemical basis of nutritions impact on metabolic functions, including vitamins, minerals and biologically active non-nutrients; medical aspects of nutrition.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13444","LAS ","BISC-444","1","2","2","Practical Analysis of Biological Data in R","C ","","Y ","10:00","10:50","TH","30","","Dean, Matt","RRI301 ","30","Instruction in the open-source statistical program environment R to analyze biological data; manipulation of large datasets and customization of statistical tests using simulations. ","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13450","LASN","BISC-450","1","4","4","Principles of Immunology","C","","Y","12:30","13:50","TH","27","","Ghittoni, Raffaella","ZHS360","27","Immune processes, humoral and cellular; immunoglobulins; antibody formation; antigen-antibody interactions; immune dyscrasias; transplantation and tumor immunology; basic hematology and immuno-hematology. Lecture, 3 hours; laboratory, 3 hours.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13452","LASN","BISC-450","1","0","0","Principles of Immunology","L","","Y","8:00","10:50","F","12","","Khajegi, Amir Saman","ZHS458","12","Immune processes, humoral and cellular; immunoglobulins; antibody formation; antigen-antibody interactions; immune dyscrasias; transplantation and tumor immunology; basic hematology and immuno-hematology. Lecture, 3 hours; laboratory, 3 hours.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13451","LASN","BISC-450","1","0","0","Principles of Immunology","L","","Y","15:00","17:50","H","15","","Khajegi, Amir Saman","ZHS458","15","Immune processes, humoral and cellular; immunoglobulins; antibody formation; antigen-antibody interactions; immune dyscrasias; transplantation and tumor immunology; basic hematology and immuno-hematology. Lecture, 3 hours; laboratory, 3 hours.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13056","LAS","BISC-461","1","2","2","Seminar in Molecular and Computational Biology","C","","Y","16:00","17:50","T","9","","Arnold, Donald, B. Liman, Emily Spence, Rory","RRI221","9","Topical seminar in molecular and computational biology. Junior, senior or graduate standing.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13551","LASN","BISC-473","1","4","4","Biological Oceanography","C","","Y","14:00","15:20","TH","23","","Levine, Naomi, M.Thrash, Cameron","WPH206","23","Biological, physical, chemical dynamics and analysis of the ocean; primary production of phytoplankton, secondary production by zooplankton, bacterial remineralization; physiology, ecology of fishes, marine mammals.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13554","LASN","BISC-473","1","0","0","Biological Oceanography ","L ","","Y ","15:30","18:20","H ","5","","Lanclos, Victoria, Celeste","AHF259 ","5","Biological, physical, chemical dynamics and analysis of the ocean; primary production of phytoplankton, secondary production by zooplankton, bacterial remineralization; physiology, ecology of fishes, marine mammals. ","LAS - Natural Sciences & Mathematics","BISC","20223"
"13552","LASN","BISC-473","1","0","0","Biological Oceanography ","L ","J ","N ","15:00","17:50","H ","0","","","ZHS469 ","0","Biological, physical, chemical dynamics and analysis of the ocean; primary production of phytoplankton, secondary production by zooplankton, bacterial remineralization; physiology, ecology of fishes, marine mammals. ","LAS - Natural Sciences & Mathematics","BISC","20223"
"13553","LASN","BISC-473","1","0","0","Biological Oceanography ","L ","J ","Y ","15:30","18:20","T ","18","","Lanclos, Victoria, Celeste","ZHS469 ","18","Biological, physical, chemical dynamics and analysis of the ocean; primary production of phytoplankton, secondary production by zooplankton, bacterial remineralization; physiology, ecology of fishes, marine mammals. ","LAS - Natural Sciences & Mathematics","BISC","20223"
"13487","LAS ","BISC-486","1","4","4","Regenerative Medicine: Principles, Paradigms and Practice ","C ","","N ","17:30","20:20","M ","0","","McMahon, Andrew, P. ","OFFICE ","0","Examination of molecular and cellular processes that generate, maintain and repair body systems.Special emphasis on stem cell biology with clinical applications to regenerative medicine.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13490","LAS ","BISC-490","1","2","8","Directed Research ","C ","","Y ","TBA ","TBA ","","24","","Bancroft, Christa, Tobey","OFFICE ","24","Individual research and readings. Not available for graduate credit.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13493","LASN","BISC-493","1","1","1","Honors Seminar","C","","Y","12:00","12:50","W","16","","Edmands, Suzanne Tower, John, Gerard","RRI221","16","Not available for graduate credit.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13494","LASN","BISC-494","1","2","2","Honors Thesis","C","","Y","12:00","12:50","W","2","","Tower, John, GerardEdmands, Suzanne","RRI221","2","Not available for graduate credit.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13499","LAS","BISC-502A","1","4","4","Molecular Genetics and Biochemistry","C","A","Y","14:00","15:50","MW","20","","Goodman, Myron Morton, Derrick, J. Finkel, Steven, E. Cheng, Xianrui","RRI301","20","Current genetic and biochemical analysis of replication, recombination, mutagenesis, and repair. Fundamentals of transcription and regulation of gene expression. Recent applications of genetic engineering and genome analysis.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13504","LASN","BISC-504","1","3","3","Laboratory Techniques in Cellular and Molecular Biology","CL","","Y","TBA","TBA","","10","","Dean, Matt","TBA","10","Rotation of graduate students through molecular biology research laboratories to learn the major technological skills required in the field. Graded CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13515","LASN","BISC-515","1","4","4","Evolution and Human Biology","C","","Y","16:00","18:50","M","6","","Campbell, MichaelStanford, Craig Kanoski, Scott","AHF259","6","Topics in evolution and human biology with emphasis on lifespan, form, function and energy use in the context of genetics, natural selection and ecology","LAS - Natural Sciences & Mathematics","BISC","20223"
"13529","LASN","BISC-529","1","1","1","Seminar in Marine Biology ","C ","","Y ","12:00","12:50","T ","19","","Hutchins, David, Allen","OFFICE ","19","","LAS - Natural Sciences & Mathematics","BISC","20223"
"13530","LASN","BISC-530","1","2","2","Advanced Seminar in Plankton Biology","C","","N","10:00","12:00","M","0","","","AHF259","0","An overview of phytoplankton and zooplankton taxa, their morphologies and life histories using material collected from the local environment off LA and near the Philip K. Wrigley Marine Science Center on Catalina Island.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13532","LASN","BISC-532","1","2","2","Advanced Seminar in Molecular and Microbial Ecology","C","","N","TBA","TBA","","0","","","OFFICE","0","Microorganisms dominate biological processes in the ocean.Thesespecies pose significant problems for estimating species diversity, abundance and activity.Examination of modern molecular biological approaches for analyzing aquatic microbial communities and their ecological roles.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13533","LASN","BISC-533","1","2","2","Advanced Seminar in Remote Sensing and Modeling","C","","N","TBA","TBA","","0","","","","0","Modern oceanographic methods for making remote measurements of aquatic and terrestrial ecosystems using satellite imagery and other means.Integrating these data into models that describe ecosystem structure and enable interpretation of ecosystem function.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13536","LASN","BISC-536","1","2","2","Advanced Seminar in Marine Biogeochemistry","C","","N","10:00","12:00","W","0","","","AHF259","0","Advanced Seminar in Marine Biogeochemistry. Examination of the interplay between ocean biology and the cycling of carbon, nitrogen and other elements on a local, regional and global scale.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13539","LAS ","BISC-539","1","2","2","Race and Racism in Evolutionary Biology ","C ","","Y ","14:00","15:50","W ","9","","Edmands, Suzanne","AHF259 ","9","Advanced seminar discussing biological concepts of race and ancestry, the history of eugenics, race and intelligence/aptitude tests, race-based medicine, strategies for increasing diversity in STEM.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13543","LASN","BISC-542","1","1","1","Seminar in Molecular Biology","C","","Y","16:00 12:00","16:50 12:50","HF","16","","Gati, Cornelius","RRI101RRI101","16","","LAS - Natural Sciences & Mathematics","BISC","20223"
"13506","LAS ","BISC-544","1","2","2","Advanced Reading in Molecular Biology ","C ","","Y ","TBA ","TBA ","","1","","Forsburg, Susan L ","OFFICE ","1","Advanced training for molecular biology graduate students in reading primary journal articles. Emphasis on critical analyses of primary scientific literature.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13549","LASN","BISC-549","1","2","2","Seminar in Integrative and Evolutionary Biology ","C ","","Y ","10:00","11:50","W ","4","","Campbell, Michael ","AHF259 ","4","Current topics in integrative and evolutionary biology. ","LAS - Natural Sciences & Mathematics","BISC","20223"
"13582","LASN","BISC-582","1","4","4","Advanced Biological Oceanography","C","","Y","14:00","15:20","TH","8","","Fuhrman, Jed Moffett, James, Wylie Hutchins, David, Allen","AHF259","8","Aspects of physics and chemistry of the oceans. Qualitative and quantitative considerations of the ecology of pelagic and benthic communities.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13586","LASN","BISC-586","1","2","2","Biological Oceanographic Instrumentation","C ","","N ","10:00","11:50","M ","0","","","OFFICE ","0","Survey of analytical principles, theory and application behind commonly used methodologies in biological oceanography.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13588","LAS","BISC-588","1","2","2","Introduction to Bioinformatics","C","","Y","13:00","15:00","F","13","","Kenkel, Carly, DanielleThrash, Cameron","AHF259","13","Hands-on introduction to basic bioinformatics skills, software and analysis pipelines for biologists with minimal to no prior command line experience.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13590","LASN","BISC-590","1","1","12","Directed Research","C","","Y","TBA","TBA","","2","","Ehrenreich, IanMoffett, James, Wylie","OFFICE","2","Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13593","LASN","BISC-593","1","2","2","Practicum in Teaching the Biological Sciences ","C ","","Y ","12:00","14:00","M ","24","","Spence, Rory","RRI221 ","24","Practical principles for the long-term development of effective teaching within College disciplines. Intended for teaching assistants in Dornsife College.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13594","LASN","BISC-593","1","2","2","Practicum in Teaching the Biological Sciences ","C ","","N ","12:30","14:30","T ","0","","Calabrese, Peter, Paul","RRI301 ","0","Practical principles for the long-term development of effective teaching within College disciplines. Intended for teaching assistants in Dornsife College.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13596","LAS","BISC-596","1","1","1","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","0","","Ehrenreich, IanMoffett, James, Wylie","OFFICE","0","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","Dana and David Dornsife College of Letters, Arts and Sciences","BISC","20223"
"13790","LASN","BISC-790","1","1","12","Research","C","","Y","TBA","TBA","","86","","Ehrenreich, IanMoffett, James, Wylie","OFFICE","86","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13792","LASN","BISC-794A","1","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","6","","","OFFICE","6","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13794","LASN","BISC-794B","1","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","7","","","OFFICE","7","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13796","LASN","BISC-794C","1","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","10","","","OFFICE","10","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13798","LASN","BISC-794D","1","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","7","","","OFFICE","7","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"13799","LASN","BISC-794Z","1","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","26","","","OFFICE","26","Credit on acceptance of Dissertation. Graded IP/CR/NC.","LAS - Natural Sciences & Mathematics","BISC","20223"
"24634","DENT","BITE-584","763","3","3","Evidence-Based Practice ","C ","","Y ","TBA ","TBA ","","9","","Bakhshalian, Neema"," ","9","Focuses on scientific search engines and search strategies to evaluate and incorporate literature to establish an evidence based dental implant practice. ","Ostrow School of Dentistry","BITE","20223"
"24636","DENT","BITE-590","763","2","2","Directed Research ","C ","","Y ","TBA ","TBA ","","5","","Bakhshalian, Neema","OFFICE ","5","Project-based research under the guidance of a scientific adviser. Maximum units which may be applied to the degree to be determined by the department. ","Ostrow School of Dentistry","BITE","20223"
"24637","DENT","BITE-594Z","763","0","0","Master's Thesis ","C ","","Y ","TBA ","TBA ","","2","","Bakhshalian, Neema","OFFICE ","2","Credit on acceptance of thesis. ","Ostrow School of Dentistry","BITE","20223"
"12405","DHRP","BKN-551","46","4","4","Musculoskeletal and Biomechanical Basis of Movement","C","","Y","16:00","18:00","TH","5","","Kulig, Kornelia, J.","TBA","5","Introduction to the mechanical properties of the musculoskeletal system.Review of connective tissue and muscle mechanics, arthrology, anatomical design and statics.Laboratory dissections illustrate biomechanical concepts.","Independent Health Professions","BKN","20223"
"12407","DENT","BKN-553","46","4","4","Experimental Methods for the Analysis of Human Movement ","C ","","Y ","9:00","10:50","MW","20","","Finley, James ","TBA","20","Introduces students to the techniques and hardware used to record movement, measure movement-related variables, and analyze those variables to address hypotheses.","Ostrow School of Dentistry","BKN","20223"
"12408","DHRP","BKN-559","46","1","4","Readings in Biokinesiology","C","","Y","TBA","TBA","","16","","","OFFICE","16","Independent review and synthesis of papers appearing in the current literature.","Independent Health Professions","BKN","20223"
"12440","DENT","BKN-560","46","4","4","Movement Analysis for Sport ","C ","","Y ","9:00","10:50","TF","11","","Sigward, Susan","OFFICE ","11","Perform systematic quantitative biomechanical analyses of common movements in sport and exercise using a variety of motion analysis techniques. ","Ostrow School of Dentistry","BKN","20223"
"12423","DHRP","BKN-578","46","2","2","Classic Readings in Biokinesiology","C","","Y","16:00","18:00","M","12","","Gordon, Jim","","12","A seminar course in which students read and discuss classicscientific papers that have shaped the development of the movement sciences over the past 150 years.","Independent Health Professions","BKN","20223"
"12431","DHRP","BKN-590","46","1","12","Directed Research","C","","Y","TBA","TBA","","12","","","OFFICE","12","Research leading to the master's degree. Maximum units which may beapplied to the degree to be determnined by the department.Graded CR/NC.","Independent Health Professions","BKN","20223"
"12458","DENT","BKN-600","46","2","4","Sports Science Internship","C","","Y","TBA","TBA","","7","","","OFFICE","7","A combination of observation, participation (testing/assessments, training) and analysis and interpretation of data. Supervision and guidance from the internship mentor will vary depending on the setting and credit hours. Allows students a progressively increasing amount of responsibility with respe ct to athlete/subject and/or data involvement.","Ostrow School of Dentistry","BKN","20223"
"12446","DHRP","BKN-617","46","2","2","Modeling the Motor System: An Introduction","C","","Y","TBA","TBA","","0","","","OFFICE","0","Introduction of basic principles and models of the primate motor system.Emphasis on arm control.","Independent Health Professions","BKN","20223"
"12448","DHRP","BKN-618","46","1","1","Modeling the Motor System: Laboratory","CL","","Y","TBA","TBA","","0","","","OFFICE","0","Introduction of computer programming and implementation of computational models in a laboratory setting.","Independent Health Professions","BKN","20223"
"12457","DHRP","BKN-672","46","1","4","Advanced Independent Study in Biokinesiology","C","","Y","TBA","TBA","","6","","","OFFICE","6","Examination of selected mechanisms underlying normal movement andpathological movement.Study of methods used to investigate these mechanisms.Doctoral students only.","Independent Health Professions","BKN","20223"
"12459","DHRP","BKN-790","46","1","12","Research","C ","","Y ","TBA ","TBA ","","8","","METZ, SADI","OFFICE ","8"," Research leading to doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Independent Health Professions","BKN","20223"
"12461","DHRP","BKN-794A","46","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","4","","","OFFICE","4","Credit on acceptance of dissertation.","Independent Health Professions","BKN","20223"
"12463","DHRP","BKN-794B","46","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.","Independent Health Professions","BKN","20223"
"12465","DHRP","BKN-794C","46","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","","OFFICE","1","Credit on acceptance of dissertation.","Independent Health Professions","BKN","20223"
"12467","DHRP","BKN-794D","46","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.","Independent Health Professions","BKN","20223"
"12469","DHRP","BKN-794Z","46","0","0","Doctoral Dissertation ","C ","","Y ","TBA ","TBA ","","1","","","OFFICE ","1","","Independent Health Professions","BKN","20223"
"24613","DENT","BMDD-588B","975","3","3","Digital Technology Applied to Dentistry","C","","Y","TBA","TBA","","4","","Duarte, Sillas Knezevic, Alena","OFFICE","4","Weekly seminar devoted to critically review, analyze, and discuss digital technologies applied to dentistry.","Ostrow School of Dentistry","BMDD","20223"
"24614","DENT","BMDD-594Z","975","0","0","Masters Thesis","C ","","Y ","TBA ","TBA ","","3","","Duarte, Sillas","OFFICE ","3","Credit on acceptance of thesis. ","Ostrow School of Dentistry","BMDD","20223"
"29200","ENGR","BME-101","1","4","4","Introduction to Biomedical Engineering","C ","A ","Y ","14:00","15:20","TH","30","","Yen, Jesse, Tong-Pin","SGM601 ","30","Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications. ","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29201","ENGR","BME-101","1","0","0","Introduction to Biomedical Engineering","L ","A ","Y ","12:00","13:50","W ","18","","","KAP137 ","18","Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications. ","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29203","ENGR","BME-101","1","0","0","Introduction to Biomedical Engineering","L ","A ","Y ","16:00","17:50","W ","12","","","KAP137 ","12","Historical development and survey of major areas comprising biomedical engineering: theoretical neurobiology and systems physiology, biomedical instrumentation, artificial organ and prosthetic devices, biomedical computer applications. ","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29208","ENGR","BME-202","1","4","4","Control and Communication in the Nervous System ","C ","B ","Y ","12:30","13:50","TH","45","","Mel, Bartlett, W. ","SGM601 ","45","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29209","ENGR","BME-202","1","4","4","Control and Communication in the Nervous System ","C ","A ","Y ","9:30","10:50","TH","26","","Mel, Bartlett, W. ","LVL 16.00","26","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29216","ENGR","BME-202","1","0","0","Control and Communication in the Nervous System ","D ","B ","Y ","13:00","13:50","F ","23","","","GFS220 ","23","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29217","ENGR","BME-202","1","0","0","Control and Communication in the Nervous System ","D ","B ","Y ","14:00","14:50","F ","21","","","GFS220 ","21","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29215","ENGR","BME-202","1","0","0","Control and Communication in the Nervous System ","D ","A ","Y ","10:00","10:50","F ","14","","","KAP137 ","14","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29219","ENGR","BME-202","1","0","0","Control and Communication in the Nervous System ","D ","A ","Y ","11:00","11:50","F ","13","","","KAP134 ","13","Introduction to the structure and function of the nervous system for biomedical engineers. Modeling of neurophysiological processes at single neuron and systems levels.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29218","ENGR","BME-204","1","2","2","Biomedical Prototyping and Fabrication","CL","","N ","17:00","19:50","M ","0","",""," ","0","Development of physical prototypes of biomedical devices and systems; acquisition and practice of skills for documentation and fabrication; prototype testing and validation against requirements.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29310","ENGR","BME-302","1","4","4","Medical Electronics ","C ","A ","Y ","12:30","13:50","TH","15","","Maarek, Jean-Michel ","THH118 ","15","Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29232","ENGR","BME-302","1","0","0","Medical Electronics ","L ","A ","Y ","14:00","16:20","H ","7","","","DRB351 ","7","Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29231","ENGR","BME-302","1","0","0","Medical Electronics ","L ","A ","Y ","9:30","11:50","M ","8","","","DRB351 ","8","Electronic design and measurements for medical applications. Use of integrated circuits, biopotential measurements, static and dynamic calibration of physiological transducers.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29220","ENGR","BME-403","1","4","4","Physiological Systems ","C ","A ","Y ","8:00","9:20","MW","21","","Yamashiro, Stan ","KAP145 ","21","A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29221","ENGR","BME-403","1","0","0","Physiological Systems ","L ","A ","Y ","12:30","13:50","T ","13","","","DRB351 ","13","A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29223","ENGR","BME-403","1","0","0","Physiological Systems ","L ","A ","Y ","14:00","15:20","W ","8","","","DRB351 ","8","A thorough bioengineering treatment of the physiological properties of various mammalian organ systems: e.g., cardiovascular, respiratory, renal, and musculoskeletal.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29225","ENGR","BME-404","1","4","4","Orthopaedic Biomechanics","C ","A ","Y ","8:00","9:40","TH","26","","Ebramzadeh, Edward","KAP148 ","26","Mechanical properties of biological tissues, application of statics and dynamics to assess loads within the musculoskeletal structures, and fundamentals of orthopaedic implant performance.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29226","ENGR","BME-404","1","0","0","Orthopaedic Biomechanics","D ","A ","Y ","10:00","10:50","T ","26","","","KAP145 ","26","Mechanical properties of biological tissues, application of statics and dynamics to assess loads within the musculoskeletal structures, and fundamentals of orthopaedic implant performance.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29230","ENGR","BME-405","1","4","4","Senior Projects: Measurements and Instrumentation ","C ","A ","Y ","11:00","12:20","TH","18","","Maarek, Jean-Michel ","WPH106 ","18","Application of instrumentation and measurement techniques to biomedical engineering projects involving measurement, replacement or augmentation of biomedical systems.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29228","ENGR","BME-405","1","0","0","Senior Projects: Measurements and Instrumentation ","L ","A ","Y ","14:00","16:50","T ","18","","","DRB351 ","18","Application of instrumentation and measurement techniques to biomedical engineering projects involving measurement, replacement or augmentation of biomedical systems.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29235","ENGR","BME-405","1","0","0","Senior Projects: Measurements and Instrumentation ","L ","A ","N ","14:00","16:50","M ","0","","","DRB351 ","0","Application of instrumentation and measurement techniques to biomedical engineering projects involving measurement, replacement or augmentation of biomedical systems.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29238","ENGR","BME-406","1","4","4","Introduction to Bioengineering in Medicine","C ","","N ","14:00","15:50","MW","0","","Shen, Keyue ","OFFICE ","0","Bioengineering concepts and technologies applied to cancer diagnosis, drug discovery, immunotherapeutic development, stem cell techniques and therapies, mechanistic research.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29240","ENGR","BME-413","1","4","4","Bioengineering Signals and Systems","C ","A ","Y ","12:00","13:50","MW","51","","Liu, Brent, J.","SLH100 ","51","Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","Andrew and Erna Viterbi School of Engineering","BME","20223"
"29242","ENGR","BME-413","1","0","0","Bioengineering Signals and Systems","D ","A ","Y ","12:00","12:50","F ","31","","","GFS222 ","31","Introduction to concepts relating to linear signals and systems theory, time and frequency domain analysis, and application of these concepts to problems in Biomedical Engineering.","Andrew and Erna Viterbi School of Engineering","BME","20223"
